  65.327    0.13355  231.479 4.178850e+15 1.659415e+09 8.754691e+20 1.700279e+10 1.559455e+12
  60.327    0.25214  248.011 7.363450e+15 4.783610e+09 1.542643e+21 3.080372e+10 2.747935e+12
  55.327    0.47401  263.317 1.303846e+16 1.378397e+10 2.731558e+21 5.603742e+10 4.865927e+12
  50.327    0.89862  275.138 2.365616e+16 3.977540e+10 4.955965e+21 1.017123e+11 8.828691e+12
  45.327    1.66991  268.712 4.501125e+16 1.205086e+11 9.429856e+21 1.910711e+11 1.679993e+13
  40.327    3.10138  255.267 8.799862e+16 3.740435e+11 1.843571e+22 3.614633e+11 3.285224e+13
  39.827    3.32089  253.196 9.499795e+16 4.950851e+11 1.990207e+22 3.784155e+11 3.547188e+13
  39.331    3.55332  251.596 1.022934e+17 5.464819e+11 2.143046e+22 4.042639e+11 3.819701e+13
  38.836    3.79983  250.429 1.098999e+17 5.930168e+11 2.302402e+22 4.318117e+11 4.103860e+13
  38.340    4.05580  249.387 1.177927e+17 6.419283e+11 2.467756e+22 4.601300e+11 4.398728e+13
  37.844    4.33902  248.711 1.263615e+17 6.908567e+11 2.647273e+22 4.917085e+11 4.718845e+13
  37.348    4.62570  248.026 1.350816e+17 7.393604e+11 2.829960e+22 5.239580e+11 5.044621e+13
  36.853    4.95493  247.251 1.451497e+17 7.937572e+11 3.040887e+22 5.616601e+11 5.420766e+13
  36.357    5.28417  246.476 1.552811e+17 8.471357e+11 3.253139e+22 5.997819e+11 5.799304e+13
  35.861    5.66919  245.377 1.673415e+17 9.098249e+11 3.505805e+22 6.456535e+11 6.249901e+13
  35.365    6.05696  244.266 1.796011e+17 9.721430e+11 3.762644e+22 6.926829e+11 6.707978e+13
  34.870    6.50585  242.878 1.940137e+17 1.042265e+12 4.064587e+22 7.475885e+11 7.246515e+13
  34.374    6.96736  241.543 2.089253e+17 1.110942e+12 4.376985e+22 8.039601e+11 7.803747e+13
  33.878    7.47967  240.417 2.253378e+17 1.179463e+12 4.720827e+22 8.639684e+11 8.417113e+13
