  65.327    0.13352  231.533 4.176993e+15 1.656723e+09 8.750802e+20 1.699640e+10 1.558762e+12
  60.327    0.25210  247.977 7.363367e+15 4.777519e+09 1.542625e+21 3.080449e+10 2.747904e+12
  55.327    0.47397  263.362 1.303508e+16 1.378478e+10 2.730850e+21 5.602508e+10 4.864665e+12
  50.327    0.89859  275.167 2.365268e+16 3.970758e+10 4.955237e+21 1.016902e+11 8.827394e+12
  45.327    1.66991  268.713 4.501128e+16 1.205180e+11 9.429863e+21 1.910151e+11 1.679994e+13
  40.327    3.10127  255.285 8.798958e+16 3.739241e+11 1.843382e+22 3.614153e+11 3.284886e+13
  39.827    3.32077  253.175 9.500243e+16 4.948745e+11 1.990301e+22 3.783618e+11 3.547355e+13
  39.332    3.55320  251.557 1.023057e+17 5.463406e+11 2.143305e+22 4.041783e+11 3.820162e+13
  38.836    3.79973  250.390 1.099137e+17 5.927822e+11 2.302692e+22 4.317847e+11 4.104376e+13
  38.340    4.05571  249.356 1.178050e+17 6.415714e+11 2.468014e+22 4.601585e+11 4.399188e+13
  37.844    4.33899  248.704 1.263639e+17 6.903782e+11 2.647324e+22 4.917155e+11 4.718936e+13
  37.349    4.62571  248.040 1.350747e+17 7.387759e+11 2.829815e+22 5.239304e+11 5.044363e+13
  36.853    4.95498  247.233 1.451618e+17 7.932110e+11 3.041139e+22 5.617161e+11 5.421216e+13
  36.357    5.28426  246.427 1.553148e+17 8.466368e+11 3.253845e+22 5.999393e+11 5.800563e+13
  35.861    5.66929  245.362 1.673546e+17 9.091116e+11 3.506079e+22 6.457387e+11 6.250389e+13
  35.366    6.05705  244.284 1.795902e+17 9.711708e+11 3.762415e+22 6.926691e+11 6.707571e+13
  34.870    6.50588  242.914 1.939860e+17 1.041095e+12 4.064006e+22 7.474525e+11 7.245480e+13
  34.374    6.96731  241.591 2.088826e+17 1.109617e+12 4.376090e+22 8.036549e+11 7.802152e+13
  33.878    7.47956  240.457 2.252967e+17 1.177880e+12 4.719965e+22 8.637396e+11 8.415578e+13
  33.383    8.02143  239.404 2.426814e+17 1.245312e+12 5.084175e+22 9.262610e+11 9.065321e+13
  32.887    8.60165  238.455 2.612715e+17 1.301931e+12 5.473637e+22 9.918234e+11 9.760229e+13
