  65.327    0.13371  231.164 4.189504e+15 1.673346e+09 8.777010e+20 1.705300e+10 1.563431e+12
  60.327    0.25234  248.013 7.369376e+15 4.824459e+09 1.543884e+21 3.084787e+10 2.750146e+12
  55.327    0.47422  263.263 1.304676e+16 1.379256e+10 2.733295e+21 5.607690e+10 4.869022e+12
  50.327    0.89875  274.690 2.369792e+16 4.015052e+10 4.964715e+21 1.019133e+11 8.844278e+12
  45.327    1.66964  268.649 4.501473e+16 1.202111e+11 9.430587e+21 1.913702e+11 1.680123e+13
  40.327    3.10083  255.144 8.802577e+16 3.742703e+11 1.844140e+22 3.626150e+11 3.286237e+13
  39.827    3.32042  253.271 9.495643e+16 4.966920e+11 1.989337e+22 3.795089e+11 3.545637e+13
  39.331    3.55285  251.711 1.022332e+17 5.481056e+11 2.141785e+22 4.051875e+11 3.817452e+13
  38.836    3.79937  250.434 1.098841e+17 5.957061e+11 2.302072e+22 4.327500e+11 4.103271e+13
  38.340    4.05527  249.314 1.178119e+17 6.457403e+11 2.468158e+22 4.610113e+11 4.399444e+13
  37.844    4.33843  248.649 1.263755e+17 6.951095e+11 2.647566e+22 4.923175e+11 4.719368e+13
  37.348    4.62493  247.987 1.350806e+17 7.438135e+11 2.829938e+22 5.242095e+11 5.044581e+13
  36.853    4.95402  247.368 1.450543e+17 7.984358e+11 3.038888e+22 5.613801e+11 5.417202e+13
  36.357    5.28311  246.749 1.550781e+17 8.523501e+11 3.248887e+22 5.990395e+11 5.791723e+13
  35.861    5.66776  245.573 1.671658e+17 9.161846e+11 3.502123e+22 6.449614e+11 6.243338e+13
  35.365    6.05507  244.381 1.794605e+17 9.794054e+11 3.759697e+22 6.920672e+11 6.702724e+13
  34.870    6.50382  242.857 1.939704e+17 1.050538e+12 4.063679e+22 7.473823e+11 7.244896e+13
  34.374    6.96495  241.390 2.089850e+17 1.119865e+12 4.378236e+22 8.042799e+11 7.805977e+13
  33.878    7.47745  240.164 2.255081e+17 1.188954e+12 4.724395e+22 8.647295e+11 8.423474e+13
  33.382    8.01950  239.051 2.429817e+17 1.257032e+12 5.090467e+22 9.273494e+11 9.076540e+13
  32.887    8.60039  238.086 2.616382e+17 1.314223e+12 5.481319e+22 9.936125e+11 9.773926e+13
  32.391    9.23648  237.225 2.820091e+17 1.370817e+12 5.908091e+22 1.064194e+12 1.053546e+14
