  65.329    0.13387  232.071 4.178015e+15 1.645701e+09 8.752942e+20 1.701029e+10 1.559144e+12
  60.329    0.25257  247.994 7.376581e+15 4.741891e+09 1.545394e+21 3.085205e+10 2.752835e+12
  55.329    0.47450  264.735 1.298200e+16 1.363827e+10 2.719729e+21 5.579884e+10 4.844856e+12
  50.329    0.89911  274.877 2.369154e+16 3.954605e+10 4.963378e+21 1.017622e+11 8.841896e+12
  45.329    1.66992  268.892 4.498174e+16 1.199259e+11 9.423675e+21 1.901264e+11 1.678892e+13
  40.329    3.10222  255.631 8.789718e+16 3.740650e+11 1.841446e+22 3.602154e+11 3.281437e+13
  39.829    3.32188  253.761 9.481465e+16 4.900966e+11 1.986367e+22 3.764663e+11 3.540344e+13
  39.334    3.55450  252.164 1.020965e+17 5.401089e+11 2.138922e+22 4.026125e+11 3.812351e+13
  38.838    3.80094  250.808 1.097657e+17 5.865909e+11 2.299591e+22 4.305736e+11 4.098849e+13
  38.342    4.05693  249.531 1.177578e+17 6.356426e+11 2.467027e+22 4.594763e+11 4.397428e+13
  37.846    4.33986  248.479 1.265035e+17 6.847680e+11 2.650249e+22 4.918471e+11 4.724152e+13
  37.350    4.62632  247.450 1.354142e+17 7.334149e+11 2.836927e+22 5.249077e+11 5.057041e+13
  36.855    4.95512  246.697 1.454813e+17 7.867296e+11 3.047834e+22 5.628137e+11 5.433152e+13
  36.359    5.28392  245.943 1.556102e+17 8.389124e+11 3.260033e+22 6.012619e+11 5.811595e+13
  35.863    5.66852  245.330 1.673538e+17 8.983195e+11 3.506062e+22 6.461177e+11 6.250359e+13
  35.367    6.05574  244.700 1.792464e+17 9.567613e+11 3.755211e+22 6.917710e+11 6.694727e+13
  34.872    6.50439  243.623 1.933773e+17 1.023851e+12 4.051254e+22 7.455016e+11 7.222744e+13
  34.376    6.96549  242.455 2.080832e+17 1.090414e+12 4.359343e+22 8.008451e+11 7.772294e+13
  33.880    7.47785  240.913 2.248190e+17 1.157144e+12 4.709957e+22 8.621410e+11 8.397733e+13
  33.384    8.01974  239.403 2.426320e+17 1.222052e+12 5.083140e+22 9.263064e+11 9.063477e+13
  32.889    8.60037  237.934 2.618051e+17 1.272292e+12 5.484817e+22 9.897236e+11 9.780163e+13
  32.393    9.23614  236.744 2.825712e+17 1.321557e+12 5.919867e+22 1.056553e+12 1.055646e+14
  31.897    9.89965  235.700 3.042120e+17 1.366175e+12 6.373241e+22 1.122496e+12 1.136557e+14
  31.401   10.62899  235.029 3.275577e+17 1.415901e+12 6.862333e+22 1.195955e+12 1.223859e+14
  30.906   11.40233  234.332 3.524355e+17 1.468174e+12 7.383525e+22 1.275602e+12 1.316901e+14
  30.410   12.21463  233.611 3.787078e+17 1.520649e+12 7.933929e+22 1.362472e+12 1.415182e+14
  29.914   13.12590  232.441 4.090093e+17 1.580396e+12 8.568745e+22 1.461951e+12 1.528548e+14
  29.418   14.10033  231.242 4.416508e+17 1.639560e+12 9.252583e+22 1.567578e+12 1.650691e+14
  28.923   15.14892  230.093 4.768647e+17 1.706965e+12 9.990315e+22 1.679378e+12 1.782506e+14
  28.427   16.31244  229.373 5.151012e+17 1.786567e+12 1.079137e+23 1.800909e+12 1.925669e+14
  27.931   17.59788  228.971 5.566689e+17 1.880402e+12 1.166221e+23 1.932550e+12 2.081360e+14
  27.435   18.99110  228.619 6.016644e+17 1.989972e+12 1.260487e+23 2.073465e+12 2.249946e+14
  26.940   20.48920  228.188 6.503530e+17 2.118147e+12 1.362489e+23 2.223081e+12 2.432473e+14
  26.444   22.08565  227.608 7.028116e+17 2.251778e+12 1.472390e+23 2.378021e+12 2.629217e+14
  25.948   23.78469  226.914 7.591953e+17 2.389482e+12 1.590514e+23 2.540030e+12 2.840805e+14
  25.452   25.60821  226.537 8.187608e+17 2.551156e+12 1.715304e+23 2.708536e+12 3.064455e+14
  24.957   27.57041  226.250 8.826143e+17 2.742280e+12 1.849077e+23 2.885324e+12 3.304396e+14
  24.461   29.67422  225.914 9.513777e+17 2.920342e+12 1.993136e+23 3.069810e+12 3.562985e+14
  23.965   31.93232  225.767 1.024442e+18 3.043147e+12 2.146206e+23 3.261245e+12 3.838069e+14
  23.469   34.36401  225.835 1.102120e+18 3.194066e+12 2.308942e+23 3.457533e+12 4.130811e+14
  22.974   36.99353  226.002 1.185577e+18 3.457712e+12 2.483783e+23 3.653430e+12 4.445643e+14
  22.478   39.84696  226.195 1.275936e+18 3.758014e+12 2.673086e+23 3.858603e+12 4.787253e+14
  21.982   42.94849  226.506 1.373359e+18 3.989009e+12 2.877187e+23 4.069413e+12 5.156047e+14
  21.486   46.31449  226.695 1.479764e+18 4.066919e+12 3.100105e+23 4.288228e+12 5.559406e+14
  20.991   49.96452  226.817 1.595520e+18 4.024534e+12 3.342614e+23 4.546203e+12 5.999293e+14
  20.495   53.86927  227.107 1.718015e+18 4.002268e+12 3.599242e+23 4.838358e+12 6.465653e+14
  20.196   56.32888  227.215 1.795609e+18 3.958578e+12 3.761801e+23 5.033114e+12 6.762824e+14
  20.093   57.22134  227.217 1.824036e+18 3.899671e+12 3.821355e+23 5.105342e+12 6.872647e+14
  19.990   58.11379  227.220 1.852462e+18 3.885685e+12 3.880907e+23 5.181902e+12 6.981239e+14
  19.887   59.00625  227.223 1.880887e+18 3.869405e+12 3.940459e+23 5.258369e+12 7.089877e+14
  19.784   59.90603  227.232 1.909494e+18 3.851196e+12 4.000389e+23 5.335247e+12 7.199241e+14
  19.681   60.85020  227.278 1.939193e+18 3.834669e+12 4.062609e+23 5.415857e+12 7.312833e+14
  19.578   61.79435  227.325 1.968880e+18 3.816813e+12 4.124803e+23 5.496795e+12 7.426461e+14
