  65.324    0.13366  230.738 4.195803e+15 1.685493e+09 8.790207e+20 1.710291e+10 1.565782e+12
  60.324    0.25229  247.608 7.380018e+15 4.890246e+09 1.546114e+21 3.090141e+10 2.754118e+12
  55.324    0.47419  263.115 1.305352e+16 1.397103e+10 2.734713e+21 5.614895e+10 4.871548e+12
  50.324    0.89883  273.457 2.380695e+16 4.058042e+10 4.987556e+21 1.024229e+11 8.884967e+12
  45.324    1.66993  267.902 4.514806e+16 1.198534e+11 9.458520e+21 1.924894e+11 1.685100e+13
  40.324    3.09958  255.438 8.788868e+16 3.759048e+11 1.841268e+22 3.627721e+11 3.281119e+13
  39.824    3.31899  253.182 9.494866e+16 5.008225e+11 1.989174e+22 3.831944e+11 3.545347e+13
  39.328    3.55117  251.469 1.022832e+17 5.546487e+11 2.142833e+22 4.101262e+11 3.819319e+13
  38.833    3.79779  250.271 1.099100e+17 6.032714e+11 2.302613e+22 4.370787e+11 4.104236e+13
  38.337    4.05360  249.202 1.178164e+17 6.544560e+11 2.468254e+22 4.646306e+11 4.399614e+13
  37.841    4.33707  248.521 1.264006e+17 7.057422e+11 2.648094e+22 4.952173e+11 4.720308e+13
  37.345    4.62370  247.846 1.351215e+17 7.565858e+11 2.830795e+22 5.262157e+11 5.046108e+13
  36.850    4.95303  247.239 1.451009e+17 8.133318e+11 3.039863e+22 5.627757e+11 5.418941e+13
  36.354    5.28235  246.632 1.551294e+17 8.693036e+11 3.249961e+22 6.000987e+11 5.793638e+13
  35.858    5.66669  245.639 1.670894e+17 9.338919e+11 3.500523e+22 6.452043e+11 6.240485e+13
  35.362    6.05360  244.626 1.792369e+17 9.967657e+11 3.755014e+22 6.914583e+11 6.694374e+13
  34.867    6.50188  243.141 1.936852e+17 1.067986e+12 4.057705e+22 7.462371e+11 7.234245e+13
  34.371    6.96227  241.663 2.086684e+17 1.137273e+12 4.371604e+22 8.026910e+11 7.794151e+13
  33.875    7.47463  240.214 2.253761e+17 1.206669e+12 4.721630e+22 8.648338e+11 8.418543e+13
  33.379    8.01642  238.916 2.430259e+17 1.274272e+12 5.091392e+22 9.299020e+11 9.078187e+13
  32.884    8.59783  237.821 2.618519e+17 1.330560e+12 5.485797e+22 9.962336e+11 9.781908e+13
  32.388    9.23449  236.805 2.824480e+17 1.386416e+12 5.917285e+22 1.066771e+12 1.055185e+14
  31.892    9.89928  235.819 3.040472e+17 1.433313e+12 6.369788e+22 1.134946e+12 1.135941e+14
  31.396   10.62992  234.845 3.278422e+17 1.483858e+12 6.868295e+22 1.208862e+12 1.224922e+14
  30.901   11.40452  233.896 3.531589e+17 1.533849e+12 7.398679e+22 1.286023e+12 1.319604e+14
  30.405   12.21807  232.971 3.798551e+17 1.590621e+12 7.957964e+22 1.371214e+12 1.419469e+14
  29.909   13.12965  232.223 4.095105e+17 1.657445e+12 8.579246e+22 1.468754e+12 1.530422e+14
  29.413   14.10452  231.513 4.412659e+17 1.731387e+12 9.244521e+22 1.576181e+12 1.649254e+14
  28.918   15.15311  230.812 4.755106e+17 1.818009e+12 9.961947e+22 1.695411e+12 1.777445e+14
  28.422   16.31548  229.988 5.138203e+17 1.913577e+12 1.076454e+23 1.819866e+12 1.920881e+14
  27.926   17.59966  229.106 5.563962e+17 2.018387e+12 1.165650e+23 1.950615e+12 2.080341e+14
  27.430   18.99136  228.221 6.027223e+17 2.131565e+12 1.262703e+23 2.087667e+12 2.253903e+14
