  65.331    0.09886  230.297 3.109297e+15 9.194332e+08 6.513978e+20 1.207137e+10 1.160548e+12
  60.331    0.19238  244.923 5.689244e+15 3.079214e+09 1.191897e+21 2.285440e+10 2.123527e+12
  55.331    0.37240  255.521 1.055603e+16 9.682504e+09 2.211489e+21 4.500267e+10 3.940149e+12
  50.331    0.72955  261.093 2.023849e+16 3.318044e+10 4.239963e+21 8.875370e+10 7.554327e+12
  45.331    1.41966  258.041 3.984849e+16 1.091611e+11 8.348259e+21 1.736055e+11 1.487434e+13
  40.331    2.65996  244.010 7.895582e+16 3.324017e+11 1.654124e+22 3.304508e+11 2.947401e+13
  39.831    2.85819  241.207 8.582601e+16 3.950981e+11 1.798055e+22 3.471803e+11 3.204253e+13
  39.336    3.07692  239.280 9.313815e+16 4.283549e+11 1.951244e+22 3.738371e+11 3.477358e+13
  38.840    3.30837  237.841 1.007496e+17 4.582694e+11 2.110703e+22 4.020980e+11 3.761670e+13
  38.344    3.55445  236.865 1.086895e+17 4.888925e+11 2.277046e+22 4.313167e+11 4.058264e+13
  37.848    3.81593  236.376 1.169268e+17 5.171336e+11 2.449617e+22 4.619024e+11 4.366000e+13
  37.353    4.09137  235.877 1.256319e+17 5.461267e+11 2.631988e+22 4.940390e+11 4.691228e+13
  36.857    4.39147  235.362 1.351419e+17 5.716870e+11 2.831222e+22 5.287384e+11 5.046532e+13
  36.361    4.70647  234.538 1.453444e+17 5.969155e+11 3.044966e+22 5.657066e+11 5.427724e+13
  35.865    5.05598  232.999 1.571695e+17 6.260467e+11 3.292701e+22 6.093533e+11 5.869566e+13
  35.370    5.42657  231.305 1.699245e+17 6.558306e+11 3.559917e+22 6.564499e+11 6.346159e+13
  34.874    5.83726  229.318 1.843686e+17 6.872945e+11 3.862523e+22 7.098754e+11 6.885887e+13
  34.378    6.28324  227.703 1.998624e+17 7.184284e+11 4.187117e+22 7.669867e+11 7.464870e+13
  33.882    6.76320  226.447 2.163234e+17 7.481940e+11 4.531975e+22 8.267494e+11 8.080072e+13
  33.387    7.29617  225.510 2.343393e+17 7.782947e+11 4.909408e+22 8.913954e+11 8.753400e+13
  32.891    7.85320  224.681 2.531609e+17 8.050511e+11 5.303720e+22 9.570602e+11 9.456929e+13
  32.395    8.47156  223.979 2.739506e+17 8.385817e+11 5.739264e+22 1.027860e+12 1.023409e+14
  31.899    9.13224  223.491 2.959607e+17 8.755564e+11 6.200378e+22 1.101191e+12 1.105696e+14
  31.404    9.82908  223.175 3.189949e+17 9.334650e+11 6.682943e+22 1.177337e+12 1.191825e+14
  30.908   10.60177  222.584 3.449865e+17 1.003844e+12 7.227467e+22 1.265531e+12 1.289024e+14
  30.412   11.41927  221.806 3.728914e+17 1.084159e+12 7.812075e+22 1.362227e+12 1.393390e+14
  29.916   12.28541  220.878 4.028605e+17 1.159462e+12 8.439928e+22 1.467388e+12 1.505503e+14
  29.421   13.24610  220.186 4.357270e+17 1.228244e+12 9.128480e+22 1.578766e+12 1.628477e+14
  28.925   14.28951  219.684 4.711250e+17 1.297385e+12 9.870069e+22 1.694240e+12 1.760951e+14
  28.429   15.42073  219.435 5.089979e+17 1.404408e+12 1.066351e+23 1.812597e+12 1.902735e+14
  27.933   16.65578  219.491 5.496222e+17 1.664416e+12 1.151459e+23 1.937288e+12 2.054870e+14
  27.438   18.02281  219.648 5.943088e+17 2.071740e+12 1.245077e+23 2.071443e+12 2.222287e+14
  26.942   19.52122  219.135 6.452259e+17 2.524296e+12 1.351748e+23 2.216046e+12 2.413099e+14
  26.446   21.12347  218.834 6.991454e+17 2.861902e+12 1.464710e+23 2.350233e+12 2.615291e+14
  25.950   22.83099  219.093 7.547683e+17 3.073968e+12 1.581240e+23 2.467382e+12 2.823992e+14
  25.455   24.65355  219.534 8.133813e+17 3.239807e+12 1.704034e+23 2.597178e+12 3.044054e+14
  24.959   26.60500  219.735 8.769635e+17 3.409920e+12 1.837239e+23 2.741225e+12 3.282930e+14
  24.463   28.69978  219.679 9.462534e+17 3.583695e+12 1.982401e+23 2.891327e+12 3.543423e+14
  23.967   30.95218  219.621 1.020782e+18 3.725389e+12 2.138539e+23 3.059810e+12 3.823935e+14
  23.472   33.37923  219.747 1.100196e+18 3.834239e+12 2.304910e+23 3.240653e+12 4.123120e+14
  22.976   36.00548  219.922 1.185814e+18 3.898821e+12 2.484280e+23 3.448719e+12 4.446018e+14
  22.480   38.85850  220.045 1.279059e+18 3.902335e+12 2.679628e+23 3.696304e+12 4.798259e+14
  21.984   41.96467  220.208 1.380282e+18 3.941438e+12 2.891692e+23 3.955995e+12 5.181248e+14
  21.489   45.34341  220.481 1.489567e+18 4.004315e+12 3.120642e+23 4.248322e+12 5.595332e+14
  20.993   48.99781  220.803 1.607266e+18 4.026238e+12 3.367223e+23 4.566131e+12 6.042383e+14
  20.497   52.91170  221.328 1.731536e+18 3.978627e+12 3.627568e+23 4.895254e+12 6.515402e+14
  20.198   55.42711  221.654 1.811188e+18 3.841062e+12 3.794439e+23 5.106758e+12 6.820303e+14
  20.095   56.29379  221.764 1.838597e+18 3.736003e+12 3.851861e+23 5.179675e+12 6.926300e+14
  19.992   57.20799  221.823 1.867960e+18 3.719442e+12 3.913377e+23 5.261546e+12 7.038407e+14
  19.889   58.12219  221.882 1.897307e+18 3.707879e+12 3.974858e+23 5.344567e+12 7.150536e+14
  19.786   59.03640  221.940 1.926638e+18 3.694120e+12 4.036308e+23 5.427559e+12 7.262658e+14
  19.683   59.96103  221.995 1.956333e+18 3.678878e+12 4.098517e+23 5.511582e+12 7.376195e+14
  19.580   60.92864  222.032 1.987574e+18 3.676606e+12 4.163968e+23 5.601907e+12 7.495685e+14
  19.478   61.89624  222.068 2.018805e+18 3.677875e+12 4.229397e+23 5.693133e+12 7.615217e+14
  19.375   62.86384  222.105 2.050026e+18 3.677378e+12 4.294803e+23 5.784430e+12 7.734763e+14
  19.272   63.85608  222.125 2.082193e+18 3.676806e+12 4.362195e+23 5.878499e+12 7.857938e+14
  19.169   64.88088  222.124 2.115624e+18 3.667345e+12 4.432232e+23 5.975287e+12 7.986039e+14
  19.066   65.90571  222.122 2.149056e+18 3.655014e+12 4.502273e+23 6.072081e+12 8.114118e+14
  18.963   66.93051  222.121 2.182488e+18 3.640497e+12 4.572312e+23 6.168948e+12 8.242186e+14
  18.860   68.00046  222.059 2.217996e+18 3.619939e+12 4.646702e+23 6.272286e+12 8.378181e+14
  18.757   69.08601  221.976 2.254246e+18 3.575032e+12 4.722646e+23 6.379482e+12 8.517124e+14
  18.654   70.17159  221.893 2.290524e+18 3.526820e+12 4.798648e+23 6.486908e+12 8.656237e+14
  18.551   71.26536  221.803 2.327171e+18 3.475810e+12 4.875422e+23 6.595528e+12 8.796794e+14
