13 13 239 3
1.000000 1.000000    0.000    0.454    0.556    0.659    0.762    0.865    0.968    1.071    1.174    1.277    1.380    1.482    1.585    1.688    1.791    1.894    1.997    2.100    2.203    2.306    2.408    2.511    2.614    2.717    2.820    2.923    3.026    3.129    3.232    3.334    3.437    3.540    3.643    3.746    3.849    3.952    4.055    4.158    4.260    4.363    4.466    4.569    4.672    4.775    4.878    4.981    5.084    5.187    5.289    5.392    5.495    5.598    5.701    5.804    5.907    6.010    6.113    6.215    6.318    6.421    6.524    6.627    6.730    6.833    6.936    7.039    7.141    7.244    7.347    7.450    7.553    7.656    7.759    7.862    7.965    8.067    8.170    8.273    8.376    8.479    8.582    8.685    8.788    8.891    8.993    9.096    9.199    9.302    9.405    9.508    9.611    9.714    9.817    9.920   10.022   10.125   10.228   10.331   10.434   10.537   10.640   10.743   10.846   10.948   11.051   11.154   11.257   11.360   11.463   11.566   11.669   11.772   11.874   11.977   12.080   12.183   12.286   12.389   12.492   12.595   12.698   12.800   12.903   13.006   13.109   13.212   13.315   13.418   13.521   13.624   13.726   13.829   13.932   14.035   14.138   14.241   14.344   14.447   14.550   14.653   14.755   14.858   14.961   15.064   15.167   15.270   15.373   15.476   15.579   15.681   15.784   15.887   15.990   16.093   16.196   16.299   16.402   16.505   16.607   16.710   16.813   16.916   17.019   17.122   17.225   17.328   17.431   17.533   17.636   17.739   17.842   17.945   18.048   18.151   18.254   18.357   18.460   18.562   18.665   18.768   18.871   18.974   19.077   19.180   19.283   19.386   19.488   19.591   19.694   19.797   19.900   20.003   20.106   20.209   20.508   21.004   21.499   21.995   22.491   22.987   23.483   23.978   24.474   24.970   25.466   25.961   26.457   26.953   27.449   27.944   28.440   28.936   29.432   29.927   30.423   30.919   31.415   31.910   32.406   32.902   33.398   33.893   34.389   34.885   35.381   35.876   36.372   36.868   37.364   37.859   38.355   38.851   39.347   39.842   40.342   45.342   50.342   55.342   60.342   65.342 
6 9 7 0.042459 5.893570
6 9 25 0.199460 9.765731
6 9 26 0.141655 8.712921
6 9 28 0.034189 8.479851
6 9 29 0.021700 7.287501
6 9 30 0.013693 6.250599
6 9 31 0.008524 5.337058
6 9 32 0.005199 4.526249
6 9 33 0.003092 3.806535
6 9 34 0.001785 3.169429
6 9 35 0.001005 2.616781
6 9 36 0.000558 2.150806
6 9 42 0.000818 1.651382
6 9 43 0.002560 2.415145
