  65.340    0.12186  232.160 3.801729e+15 1.479173e+09 7.964624e+20 1.422177e+10 1.417559e+12
  60.340    0.23083  244.941 6.825640e+15 4.583944e+09 1.429972e+21 2.656841e+10 2.545117e+12
  55.340    0.43770  260.966 1.214815e+16 1.321615e+10 2.545037e+21 5.174337e+10 4.529859e+12
  50.340    0.82557  269.369 2.219850e+16 3.908787e+10 4.650586e+21 9.495774e+10 8.277986e+12
  45.340    1.55098  269.980 4.160941e+16 1.152042e+11 8.717171e+21 1.773673e+11 1.551926e+13
  40.340    2.83222  258.816 7.925960e+16 3.491110e+11 1.660489e+22 3.318057e+11 2.957218e+13
  39.840    3.03426  257.264 8.542592e+16 4.997841e+11 1.789673e+22 3.555208e+11 3.188154e+13
  39.344    3.25188  255.387 9.222606e+16 5.653602e+11 1.932136e+22 3.823471e+11 3.442146e+13
  38.848    3.47523  253.390 9.933689e+16 6.366173e+11 2.081108e+22 4.102233e+11 3.707700e+13
  38.352    3.72213  250.902 1.074493e+17 7.153804e+11 2.251063e+22 4.419463e+11 4.010679e+13
  37.857    3.96903  248.415 1.157242e+17 7.978201e+11 2.424422e+22 4.740456e+11 4.319756e+13
  37.361    4.25149  246.422 1.249619e+17 8.859687e+11 2.617952e+22 5.098780e+11 4.664795e+13
  36.865    4.53606  244.460 1.343967e+17 9.723421e+11 2.815610e+22 5.463248e+11 5.017181e+13
  36.369    4.85773  243.150 1.447021e+17 1.064781e+12 3.031509e+22 5.859526e+11 5.402105e+13
  35.874    5.19037  242.034 1.553237e+17 1.153224e+12 3.254032e+22 6.263690e+11 5.798890e+13
  35.378    5.56544  240.888 1.673405e+17 1.252227e+12 3.505784e+22 6.719143e+11 6.247753e+13
  34.882    5.95742  239.729 1.799923e+17 1.352320e+12 3.770838e+22 7.191101e+11 6.720370e+13
  34.386    6.40264  238.407 1.945165e+17 1.465554e+12 4.075120e+22 7.731169e+11 7.262953e+13
  33.891    6.86182  237.043 2.096665e+17 1.579578e+12 4.392514e+22 8.286698e+11 7.828960e+13
  33.395    7.38545  235.793 2.268621e+17 1.703651e+12 4.752762e+22 8.917934e+11 8.471404e+13
  32.899    7.92802  234.552 2.448178e+17 1.826634e+12 5.128933e+22 9.573838e+11 9.142313e+13
  32.403    8.52063  233.328 2.644979e+17 1.941210e+12 5.541231e+22 1.030398e+12 9.877726e+13
  31.908    9.15894  232.182 2.857146e+17 2.052494e+12 5.985721e+22 1.109620e+12 1.067062e+14
  31.412    9.82740  231.090 3.080160e+17 2.136347e+12 6.452935e+22 1.195675e+12 1.150418e+14
  30.916   10.56992  230.225 3.325340e+17 2.216871e+12 6.966586e+22 1.289057e+12 1.242070e+14
  30.420   11.35111  229.403 3.583897e+17 2.285493e+12 7.508265e+22 1.386135e+12 1.338735e+14
  29.925   12.17755  228.633 3.857787e+17 2.361153e+12 8.082064e+22 1.476701e+12 1.441153e+14
  29.429   13.10028  227.805 4.165185e+17 2.464338e+12 8.726064e+22 1.573048e+12 1.556115e+14
  28.933   14.08875  227.151 4.492367e+17 2.594668e+12 9.411509e+22 1.668405e+12 1.678497e+14
  28.437   15.15490  226.702 4.841884e+17 2.791948e+12 1.014375e+23 1.776898e+12 1.809271e+14
  27.942   16.33656  226.489 5.224327e+17 3.019437e+12 1.094497e+23 1.898365e+12 1.952394e+14
  27.446   17.64406  226.348 5.645977e+17 3.276826e+12 1.182832e+23 2.031615e+12 2.110227e+14
  26.950   19.06164  226.185 6.103985e+17 3.549749e+12 1.278785e+23 2.171837e+12 2.281717e+14
  26.454   20.58426  225.820 6.602225e+17 3.802192e+12 1.383166e+23 2.328161e+12 2.468348e+14
  25.959   22.20576  225.219 7.141296e+17 3.927718e+12 1.496102e+23 2.511511e+12 2.670340e+14
  25.463   23.93121  224.652 7.715613e+17 3.966116e+12 1.616421e+23 2.705442e+12 2.885641e+14
  24.967   25.77433  224.453 8.317233e+17 3.990225e+12 1.742460e+23 2.901604e+12 3.111285e+14
  24.471   27.76113  224.086 8.973011e+17 4.032711e+12 1.879846e+23 3.118375e+12 3.357377e+14
  23.976   29.89927  223.456 9.691358e+17 4.069754e+12 2.030339e+23 3.365235e+12 3.627099e+14
  23.480   32.20019  223.022 1.045750e+18 4.086455e+12 2.190846e+23 3.618265e+12 3.914997e+14
  22.984   34.68684  222.603 1.128625e+18 4.130145e+12 2.364469e+23 3.842799e+12 4.226640e+14
  22.488   37.38671  221.993 1.219818e+18 4.239796e+12 2.555520e+23 4.036844e+12 4.569821e+14
  21.993   40.32901  221.313 1.319856e+18 4.418483e+12 2.765098e+23 4.250605e+12 4.946754e+14
  21.497   43.54964  220.846 1.428276e+18 4.625613e+12 2.992239e+23 4.509117e+12 5.355670e+14
  21.001   47.08113  220.584 1.545931e+18 4.814665e+12 3.238724e+23 4.787037e+12 5.799914e+14
  20.505   50.89393  220.360 1.672820e+18 4.988879e+12 3.504558e+23 5.077329e+12 6.279698e+14
  20.206   53.31146  220.239 1.753248e+18 5.057051e+12 3.673056e+23 5.241828e+12 6.584979e+14
  20.103   54.18150  220.277 1.781552e+18 5.062772e+12 3.732352e+23 5.289744e+12 6.693082e+14
  20.000   55.05156  220.315 1.809847e+18 5.108784e+12 3.791630e+23 5.356391e+12 6.800326e+14
  19.897   55.92161  220.353 1.838131e+18 5.153691e+12 3.850885e+23 5.422463e+12 6.907549e+14
  19.794   56.82325  220.332 1.867948e+18 5.201268e+12 3.913351e+23 5.492887e+12 7.020566e+14
  19.691   57.74467  220.274 1.898742e+18 5.246311e+12 3.977864e+23 5.568663e+12 7.137338e+14
  19.589   58.66608  220.215 1.929551e+18 5.290076e+12 4.042409e+23 5.644004e+12 7.254202e+14
  19.486   59.58750  220.157 1.960377e+18 5.332567e+12 4.106990e+23 5.718915e+12 7.371165e+14
  19.383   60.55312  219.976 1.993784e+18 5.376685e+12 4.176978e+23 5.802813e+12 7.497883e+14
  19.280   61.52985  219.764 2.027895e+18 5.411568e+12 4.248440e+23 5.892953e+12 7.627330e+14
  19.177   62.50656  219.553 2.062071e+18 5.444701e+12 4.320040e+23 5.982974e+12 7.757063e+14
  19.074   63.48740  219.342 2.096436e+18 5.476400e+12 4.392032e+23 6.073232e+12 7.887542e+14
  18.971   64.52322  219.153 2.132479e+18 5.493428e+12 4.467543e+23 6.166813e+12 8.024422e+14
  18.868   65.55901  218.964 2.168584e+18 5.494893e+12 4.543183e+23 6.259264e+12 8.161589e+14
  18.765   66.59481  218.775 2.204752e+18 5.493467e+12 4.618955e+23 6.351499e+12 8.298972e+14
  18.663   67.65692  218.619 2.241516e+18 5.490450e+12 4.695977e+23 6.445050e+12 8.438642e+14
  18.560   68.75518  218.508 2.279060e+18 5.448483e+12 4.774631e+23 6.536347e+12 8.581360e+14
  18.457   69.85342  218.396 2.316641e+18 5.398917e+12 4.853363e+23 6.626846e+12 8.724271e+14
  18.354   70.95168  218.285 2.354261e+18 5.344917e+12 4.932177e+23 6.716897e+12 8.867374e+14
  18.251   72.10594  218.183 2.393687e+18 5.279908e+12 5.014775e+23 6.813912e+12 9.017329e+14
  18.148   73.27027  218.081 2.433469e+18 5.190608e+12 5.098117e+23 6.915973e+12 9.168723e+14
  18.045   74.43457  217.980 2.473287e+18 5.095591e+12 5.181535e+23 7.017772e+12 9.320305e+14
  17.942   75.62320  217.893 2.513785e+18 4.996132e+12 5.266379e+23 7.121132e+12 9.474500e+14
  17.839   76.85846  217.834 2.555545e+18 4.918684e+12 5.353866e+23 7.232466e+12 9.633586e+14
  17.737   78.09369  217.774 2.597327e+18 4.840863e+12 5.441399e+23 7.344540e+12 9.792751e+14
  17.634   79.32894  217.714 2.639132e+18 4.757994e+12 5.528982e+23 7.456484e+12 9.952046e+14
  17.531   80.63244  217.658 2.683189e+18 4.699603e+12 5.621282e+23 7.572385e+12 1.011993e+15
  17.428   81.94336  217.602 2.727511e+18 4.675883e+12 5.714137e+23 7.685428e+12 1.028893e+15
  17.325   83.25426  217.547 2.771856e+18 4.648904e+12 5.807038e+23 7.798143e+12 1.045807e+15
