    35.842  0.02829
    40.323  0.02829
    43.384  0.02829
    46.404  0.02829
    51.813  0.02697
    61.350  0.02184
    70.175  0.01587
    78.431  0.06552
    89.286  0.12701
    98.039  0.04699
   112.360  0.02789
   133.333  0.02743
   152.672  0.02626
   180.180  0.06146
   273.973  0.03857
   833.333  0.04465
110000.000  0.04465
