  65.324    0.13811  234.659 4.263007e+15 1.589218e+09 8.931000e+20 1.734755e+10 1.590861e+12
  60.324    0.25861  251.155 7.457890e+15 4.576944e+09 1.562428e+21 3.127032e+10 2.783182e+12
  55.324    0.48187  266.130 1.311452e+16 1.302799e+10 2.747493e+21 5.628429e+10 4.894318e+12
  50.324    0.90800  275.465 2.387466e+16 4.027059e+10 5.001742e+21 1.022036e+11 8.910247e+12
  45.324    1.67493  271.066 4.475473e+16 1.163360e+11 9.376116e+21 1.875260e+11 1.670421e+13
  40.324    3.11143  255.307 8.827014e+16 3.791687e+11 1.849259e+22 3.580910e+11 3.295364e+13
  39.824    3.33182  254.246 9.491699e+16 4.754841e+11 1.988511e+22 3.757609e+11 3.544169e+13
  39.328    3.56592  253.050 1.020664e+17 5.163195e+11 2.138290e+22 4.021633e+11 3.811230e+13
  38.833    3.81204  251.741 1.096781e+17 5.561949e+11 2.297756e+22 4.304912e+11 4.095585e+13
  38.337    4.06905  250.376 1.177111e+17 5.984019e+11 2.466047e+22 4.602351e+11 4.395687e+13
  37.841    4.35074  248.880 1.266166e+17 6.407952e+11 2.652617e+22 4.936575e+11 4.728377e+13
  37.345    4.63755  247.453 1.357414e+17 6.827365e+11 2.843783e+22 5.278714e+11 5.069266e+13
  36.850    4.96511  246.578 1.458450e+17 7.265229e+11 3.055452e+22 5.659543e+11 5.446736e+13
  36.354    5.29398  245.710 1.560542e+17 7.681719e+11 3.269336e+22 6.044534e+11 5.828182e+13
  35.858    5.67879  245.179 1.677604e+17 8.156578e+11 3.514580e+22 6.481356e+11 6.265550e+13
  35.362    6.06780  244.608 1.796703e+17 8.624737e+11 3.764093e+22 6.919238e+11 6.710566e+13
  34.867    6.51771  243.476 1.938904e+17 9.165292e+11 4.062004e+22 7.429821e+11 7.241917e+13
  34.371    6.98213  242.192 2.088065e+17 9.698809e+11 4.374496e+22 7.950682e+11 7.799319e+13
  33.875    7.49587  240.397 2.258445e+17 1.025040e+12 4.731442e+22 8.528345e+11 8.436051e+13
  33.379    8.04144  238.804 2.438989e+17 1.078889e+12 5.109682e+22 9.126769e+11 9.110814e+13
  32.884    8.62301  237.438 2.630421e+17 1.130360e+12 5.510733e+22 9.753603e+11 9.826393e+13
  32.388    9.26237  236.550 2.836062e+17 1.183633e+12 5.941549e+22 1.042700e+12 1.059515e+14
  31.892    9.92949  235.791 3.050114e+17 1.237470e+12 6.389988e+22 1.113863e+12 1.139547e+14
  31.396   10.65948  234.997 3.285417e+17 1.293043e+12 6.882949e+22 1.192853e+12 1.227539e+14
  30.901   11.43712  234.056 3.539265e+17 1.348645e+12 7.414759e+22 1.278246e+12 1.322476e+14
  30.405   12.25473  233.008 3.809331e+17 1.398728e+12 7.980548e+22 1.368915e+12 1.423502e+14
  29.909   13.16724  231.981 4.111113e+17 1.448510e+12 8.612783e+22 1.469174e+12 1.536411e+14
  29.413   14.14845  230.976 4.436686e+17 1.494214e+12 9.294857e+22 1.575927e+12 1.658241e+14
  28.918   15.20505  230.018 4.787868e+17 1.543330e+12 1.003058e+23 1.689564e+12 1.789700e+14
  28.422   16.37018  229.185 5.173492e+17 1.607856e+12 1.083846e+23 1.814187e+12 1.934084e+14
  27.926   17.66420  228.739 5.593330e+17 1.687067e+12 1.171803e+23 1.948440e+12 2.091338e+14
  27.430   19.06513  228.475 6.043910e+17 1.779136e+12 1.266199e+23 2.089595e+12 2.260162e+14
  26.935   20.56829  228.324 6.524753e+17 1.877698e+12 1.366936e+23 2.236602e+12 2.440434e+14
  26.439   22.16772  228.221 7.035301e+17 1.980982e+12 1.473896e+23 2.393258e+12 2.631931e+14
