15 39 240 3
1.000000 1.000000    0.000    0.340    0.443    0.546    0.649    0.752    0.854    0.957    1.060    1.163    1.266    1.369    1.472    1.575    1.678    1.780    1.883    1.986    2.089    2.192    2.295    2.398    2.501    2.604    2.706    2.809    2.912    3.015    3.118    3.221    3.324    3.427    3.530    3.632    3.735    3.838    3.941    4.044    4.147    4.250    4.353    4.456    4.558    4.661    4.764    4.867    4.970    5.073    5.176    5.279    5.382    5.484    5.587    5.690    5.793    5.896    5.999    6.102    6.205    6.308    6.411    6.513    6.616    6.719    6.822    6.925    7.028    7.131    7.234    7.337    7.439    7.542    7.645    7.748    7.851    7.954    8.057    8.160    8.263    8.365    8.468    8.571    8.674    8.777    8.880    8.983    9.086    9.189    9.291    9.394    9.497    9.600    9.703    9.806    9.909   10.012   10.115   10.217   10.320   10.423   10.526   10.629   10.732   10.835   10.938   11.041   11.143   11.246   11.349   11.452   11.555   11.658   11.761   11.864   11.967   12.070   12.172   12.275   12.378   12.481   12.584   12.687   12.790   12.893   12.996   13.098   13.201   13.304   13.407   13.510   13.613   13.716   13.819   13.922   14.024   14.127   14.230   14.333   14.436   14.539   14.642   14.745   14.848   14.950   15.053   15.156   15.259   15.362   15.465   15.568   15.671   15.774   15.876   15.979   16.082   16.185   16.288   16.391   16.494   16.597   16.700   16.803   16.905   17.008   17.111   17.214   17.317   17.420   17.523   17.626   17.729   17.831   17.934   18.037   18.140   18.243   18.346   18.449   18.552   18.655   18.757   18.860   18.963   19.066   19.169   19.272   19.375   19.478   19.581   19.683   19.786   19.889   19.992   20.095   20.198   20.497   20.993   21.489   21.984   22.480   22.976   23.472   23.967   24.463   24.959   25.455   25.951   26.446   26.942   27.438   27.934   28.429   28.925   29.421   29.917   30.412   30.908   31.404   31.900   32.395   32.891   33.387   33.883   34.378   34.874   35.370   35.866   36.361   36.857   37.353   37.849   38.344   38.840   39.336   39.832   40.332   45.332   50.332   55.332   60.332   65.332 
1 1 49 0.001963 60.000000
1 1 50 0.003602 60.000000
1 1 51 0.006577 60.000000
1 1 52 0.012251 60.000000
1 1 53 0.023605 60.000000
1 1 191 0.000026 14.941153
1 1 192 0.000109 17.619854
1 2 49 0.001963 60.000000
1 2 50 0.003602 60.000000
1 2 51 0.006577 60.000000
1 2 52 0.012251 60.000000
1 2 53 0.023605 60.000000
1 2 191 0.000026 14.941153
1 2 192 0.000109 17.619854
1 3 49 0.001435 60.000000
1 3 50 0.002948 60.000000
1 3 51 0.006137 60.000000
1 3 52 0.012770 60.000000
1 3 53 0.026453 60.000000
1 4 49 0.001435 60.000000
1 4 50 0.002948 60.000000
1 4 51 0.006137 60.000000
1 4 52 0.012770 60.000000
1 4 53 0.026453 60.000000
1 39 45 0.004172 60.000000
1 39 46 0.005356 60.000000
1 39 47 0.006246 60.000000
1 39 53 0.001201 60.000000
1 39 54 0.016243 60.000000
2 1 49 0.001963 60.000000
2 1 50 0.003602 60.000000
2 1 51 0.006577 60.000000
2 1 52 0.012251 60.000000
2 1 53 0.023605 60.000000
2 1 191 0.000026 14.941153
2 1 192 0.000109 17.619854
2 2 49 0.001435 60.000000
2 2 50 0.002948 60.000000
2 2 51 0.006137 60.000000
2 2 52 0.012770 60.000000
2 2 53 0.026453 60.000000
2 3 49 0.001963 60.000000
2 3 50 0.003602 60.000000
2 3 51 0.006577 60.000000
2 3 52 0.012251 60.000000
2 3 53 0.023605 60.000000
2 3 191 0.000026 14.941153
2 3 192 0.000109 17.619854
2 4 49 0.001963 60.000000
2 4 50 0.003602 60.000000
2 4 51 0.006577 60.000000
2 4 52 0.012251 60.000000
2 4 53 0.023605 60.000000
2 4 191 0.000026 14.941153
2 4 192 0.000109 17.619854
2 9 44 0.002669 60.000000
2 9 45 0.002558 60.000000
2 9 46 0.002486 60.000000
2 9 47 0.002432 60.000000
2 9 53 0.000596 60.000000
2 9 54 0.002252 60.000000
2 9 55 0.008642 60.000000
2 10 45 0.002780 60.000000
2 10 46 0.002956 60.000000
2 10 53 0.001116 60.000000
2 10 54 0.002226 60.000000
2 10 55 0.004231 60.000000
2 10 56 0.007429 60.000000
2 11 45 0.002975 60.000000
2 11 46 0.004062 60.000000
2 11 47 0.005485 60.000000
2 11 53 0.001211 60.000000
2 11 54 0.002142 60.000000
2 11 55 0.003710 60.000000
2 36 43 0.003901 60.000000
2 36 44 0.002757 60.000000
2 36 45 0.001931 60.000000
2 36 46 0.001350 60.000000
2 36 54 0.003042 60.000000
2 36 55 0.002062 60.000000
2 38 46 0.029176 60.000000
2 38 47 0.003573 60.000000
2 38 53 0.000918 60.000000
2 38 54 0.010704 60.000000
2 39 45 0.002975 60.000000
2 39 46 0.004062 60.000000
2 39 47 0.005485 60.000000
2 39 53 0.001211 60.000000
2 39 54 0.002142 60.000000
2 39 55 0.003710 60.000000
3 1 49 0.001435 60.000000
3 1 50 0.002948 60.000000
3 1 51 0.006137 60.000000
3 1 52 0.012770 60.000000
3 1 53 0.026453 60.000000
3 2 49 0.001435 60.000000
3 2 50 0.002948 60.000000
3 2 51 0.006137 60.000000
3 2 52 0.012770 60.000000
3 2 53 0.026453 60.000000
3 3 49 0.001435 60.000000
3 3 50 0.002948 60.000000
3 3 51 0.006137 60.000000
3 3 52 0.012770 60.000000
3 3 53 0.026453 60.000000
3 4 49 0.001963 60.000000
3 4 50 0.003602 60.000000
3 4 51 0.006577 60.000000
3 4 52 0.012251 60.000000
3 4 53 0.023605 60.000000
3 4 191 0.000026 14.941153
3 4 192 0.000109 17.619854
3 8 44 0.002669 60.000000
3 8 45 0.002558 60.000000
3 8 46 0.002486 60.000000
3 8 47 0.002432 60.000000
3 8 53 0.000596 60.000000
3 8 54 0.002252 60.000000
3 8 55 0.008642 60.000000
3 22 44 0.002669 60.000000
3 22 45 0.002558 60.000000
3 22 46 0.002486 60.000000
3 22 47 0.002432 60.000000
3 22 53 0.000596 60.000000
3 22 54 0.002252 60.000000
3 22 55 0.008642 60.000000
3 38 46 0.029176 60.000000
3 38 47 0.003573 60.000000
3 38 53 0.000918 60.000000
3 38 54 0.010704 60.000000
4 4 49 0.001963 60.000000
4 4 50 0.003602 60.000000
4 4 51 0.006577 60.000000
4 4 52 0.012251 60.000000
4 4 53 0.023605 60.000000
4 4 191 0.000026 14.941153
4 4 192 0.000109 17.619854
4 35 46 0.061632 60.000000
4 35 47 0.004185 60.000000
4 35 52 0.000179 60.000000
4 35 53 0.000644 60.000000
4 35 54 0.002272 60.000000
5 38 46 0.061632 60.000000
5 38 47 0.004185 60.000000
5 38 52 0.000179 60.000000
5 38 53 0.000644 60.000000
5 38 54 0.002272 60.000000
5 39 45 0.004172 60.000000
5 39 46 0.005356 60.000000
5 39 47 0.006246 60.000000
5 39 53 0.001201 60.000000
5 39 54 0.016243 60.000000
6 36 46 0.061632 60.000000
6 36 47 0.004185 60.000000
6 36 52 0.000179 60.000000
6 36 53 0.000644 60.000000
6 36 54 0.002272 60.000000
6 37 46 0.061632 60.000000
6 37 47 0.004185 60.000000
6 37 52 0.000179 60.000000
6 37 53 0.000644 60.000000
6 37 54 0.002272 60.000000
6 39 45 0.004172 60.000000
6 39 46 0.005356 60.000000
6 39 47 0.006246 60.000000
6 39 53 0.001201 60.000000
6 39 54 0.016243 60.000000
7 39 46 0.015553 60.000000
7 39 47 0.008025 60.000000
7 39 52 0.000283 60.000000
7 39 53 0.001306 60.000000
7 39 54 0.006171 60.000000
8 36 46 0.061632 60.000000
8 36 47 0.004185 60.000000
8 36 52 0.000179 60.000000
8 36 53 0.000644 60.000000
8 36 54 0.002272 60.000000
8 38 46 0.015553 60.000000
8 38 47 0.008025 60.000000
8 38 52 0.000283 60.000000
8 38 53 0.001306 60.000000
8 38 54 0.006171 60.000000
8 39 46 0.015553 60.000000
8 39 47 0.008025 60.000000
8 39 52 0.000283 60.000000
8 39 53 0.001306 60.000000
8 39 54 0.006171 60.000000
9 36 53 0.000207 60.000000
9 36 54 0.009027 60.000000
9 36 55 0.423592 60.000000
9 37 52 0.000601 60.000000
9 37 53 0.082769 60.000000
9 38 53 0.001047 60.000000
9 38 54 0.021332 60.000000
9 39 46 0.015553 60.000000
9 39 47 0.008025 60.000000
9 39 52 0.000283 60.000000
9 39 53 0.001306 60.000000
9 39 54 0.006171 60.000000
10 36 53 0.000207 60.000000
10 36 54 0.009027 60.000000
10 36 55 0.423592 60.000000
10 37 52 0.000601 60.000000
10 37 53 0.082769 60.000000
10 38 46 0.015553 60.000000
10 38 47 0.008025 60.000000
10 38 52 0.000283 60.000000
10 38 53 0.001306 60.000000
10 38 54 0.006171 60.000000
10 39 46 0.029176 60.000000
10 39 47 0.003573 60.000000
10 39 53 0.000918 60.000000
10 39 54 0.010704 60.000000
11 35 53 0.000207 60.000000
11 35 54 0.009027 60.000000
11 35 55 0.423592 60.000000
11 36 53 0.000207 60.000000
11 36 54 0.009027 60.000000
11 36 55 0.423592 60.000000
11 37 52 0.000601 60.000000
11 37 53 0.082769 60.000000
11 38 46 0.015553 60.000000
11 38 47 0.008025 60.000000
11 38 52 0.000283 60.000000
11 38 53 0.001306 60.000000
11 38 54 0.006171 60.000000
11 39 46 0.029176 60.000000
11 39 47 0.003573 60.000000
11 39 53 0.000918 60.000000
11 39 54 0.010704 60.000000
12 34 53 0.000207 60.000000
12 34 54 0.009027 60.000000
12 34 55 0.423592 60.000000
12 35 53 0.000207 60.000000
12 35 54 0.009027 60.000000
12 35 55 0.423592 60.000000
12 36 53 0.000207 60.000000
12 36 54 0.009027 60.000000
12 36 55 0.423592 60.000000
12 37 53 0.000207 60.000000
12 37 54 0.009027 60.000000
12 37 55 0.423592 60.000000
12 38 46 0.015553 60.000000
12 38 47 0.008025 60.000000
12 38 52 0.000283 60.000000
12 38 53 0.001306 60.000000
12 38 54 0.006171 60.000000
12 39 46 0.029176 60.000000
12 39 47 0.003573 60.000000
12 39 53 0.000918 60.000000
12 39 54 0.010704 60.000000
13 33 53 0.000207 60.000000
13 33 54 0.009027 60.000000
13 33 55 0.423592 60.000000
13 34 53 0.000207 60.000000
13 34 54 0.009027 60.000000
13 34 55 0.423592 60.000000
13 35 53 0.000207 60.000000
13 35 54 0.009027 60.000000
13 35 55 0.423592 60.000000
13 36 52 0.000601 60.000000
13 36 53 0.082769 60.000000
13 37 46 0.015553 60.000000
13 37 47 0.008025 60.000000
13 37 52 0.000283 60.000000
13 37 53 0.001306 60.000000
13 37 54 0.006171 60.000000
13 38 46 0.029176 60.000000
13 38 47 0.003573 60.000000
13 38 53 0.000918 60.000000
13 38 54 0.010704 60.000000
13 39 46 0.029176 60.000000
13 39 47 0.003573 60.000000
13 39 53 0.000918 60.000000
13 39 54 0.010704 60.000000
14 28 46 0.029176 60.000000
14 28 47 0.003573 60.000000
14 28 53 0.000918 60.000000
14 28 54 0.010704 60.000000
14 32 53 0.000207 60.000000
14 32 54 0.009027 60.000000
14 32 55 0.423592 60.000000
14 33 53 0.000207 60.000000
14 33 54 0.009027 60.000000
14 33 55 0.423592 60.000000
14 34 53 0.000207 60.000000
14 34 54 0.009027 60.000000
14 34 55 0.423592 60.000000
14 35 53 0.000207 60.000000
14 35 54 0.009027 60.000000
14 35 55 0.423592 60.000000
14 37 44 0.002669 60.000000
14 37 45 0.002558 60.000000
14 37 46 0.002486 60.000000
14 37 47 0.002432 60.000000
14 37 53 0.000596 60.000000
14 37 54 0.002252 60.000000
14 37 55 0.008642 60.000000
14 38 46 0.061632 60.000000
14 38 47 0.004185 60.000000
14 38 52 0.000179 60.000000
14 38 53 0.000644 60.000000
14 38 54 0.002272 60.000000
14 39 46 0.029176 60.000000
14 39 47 0.003573 60.000000
14 39 53 0.000918 60.000000
14 39 54 0.010704 60.000000
15 26 46 0.061632 60.000000
15 26 47 0.004185 60.000000
15 26 52 0.000179 60.000000
15 26 53 0.000644 60.000000
15 26 54 0.002272 60.000000
15 27 46 0.029176 60.000000
15 27 47 0.003573 60.000000
15 27 53 0.000918 60.000000
15 27 54 0.010704 60.000000
15 28 46 0.029176 60.000000
15 28 47 0.003573 60.000000
15 28 53 0.000918 60.000000
15 28 54 0.010704 60.000000
15 32 53 0.000207 60.000000
15 32 54 0.009027 60.000000
15 32 55 0.423592 60.000000
15 33 53 0.000207 60.000000
15 33 54 0.009027 60.000000
15 33 55 0.423592 60.000000
15 34 53 0.000207 60.000000
15 34 54 0.009027 60.000000
15 34 55 0.423592 60.000000
15 37 46 0.029176 60.000000
15 37 47 0.003573 60.000000
15 37 53 0.000918 60.000000
15 37 54 0.010704 60.000000
15 38 46 0.061632 60.000000
15 38 47 0.004185 60.000000
15 38 52 0.000179 60.000000
15 38 53 0.000644 60.000000
15 38 54 0.002272 60.000000
15 39 46 0.029176 60.000000
15 39 47 0.003573 60.000000
15 39 53 0.000918 60.000000
15 39 54 0.010704 60.000000
