10 10 1.000000 1.000000
1 1 1.000000e-07
1 2 1.000000e-07
1 3 1.000000e-07
1 4 1.000000e-07
1 5 1.000000e-07
1 6 1.000000e-07
1 7 1.000000e-07
1 8 1.000000e-07
1 9 1.000000e-07
1 10 1.000000e-07
2 1 1.000000e-07
2 2 1.000000e-07
2 3 1.000000e-07
2 4 1.000000e-07
2 5 1.000000e-07
2 6 1.000000e-07
2 7 1.000000e-07
2 8 1.000000e-07
2 9 1.000000e-07
2 10 1.000000e-07
3 1 1.000000e-07
3 2 1.000000e-07
3 3 1.000000e-07
3 4 1.000000e-07
3 5 1.000000e-07
3 6 1.000000e-07
3 7 1.000000e-07
3 8 1.000000e-07
3 9 1.000000e-07
3 10 1.000000e-07
4 1 1.000000e-07
4 2 1.000000e-07
4 3 1.000000e-07
4 4 1.000000e-07
4 5 1.000000e-07
4 6 1.000000e-07
4 7 1.000000e-07
4 8 1.000000e-07
4 9 1.000000e-07
4 10 1.000000e-07
5 1 1.000000e-07
5 2 1.000000e-07
5 3 1.000000e-07
5 4 1.000000e-07
5 5 1.000000e-07
5 6 1.000000e-07
5 7 1.000000e-07
5 8 1.000000e-07
5 9 1.000000e-07
5 10 1.000000e-07
6 1 1.000000e-07
6 2 1.000000e-07
6 3 1.000000e-07
6 4 1.000000e-07
6 5 1.000000e-07
6 6 1.000000e-07
6 7 1.000000e-07
6 8 1.000000e-07
6 9 1.000000e-07
6 10 1.000000e-07
7 1 1.000000e-07
7 2 1.000000e-07
7 3 1.000000e-07
7 4 1.000000e-07
7 5 1.000000e-07
7 6 1.000000e-07
7 7 1.000000e-07
7 8 1.000000e-07
7 9 1.000000e-07
7 10 1.000000e-07
8 1 1.000000e-07
8 2 1.000000e-07
8 3 1.000000e-07
8 4 1.000000e-07
8 5 1.000000e-07
8 6 1.000000e-07
8 7 1.000000e-07
8 8 1.000000e-07
8 9 1.000000e-07
8 10 1.000000e-07
9 1 1.000000e-07
9 2 1.000000e-07
9 3 1.000000e-07
9 4 1.000000e-07
9 5 1.000000e-07
9 6 1.000000e-07
9 7 1.000000e-07
9 8 1.000000e-07
9 9 1.000000e-07
9 10 1.000000e-07
10 1 1.000000e-07
10 2 1.000000e-07
10 3 1.000000e-07
10 4 1.000000e-07
10 5 1.000000e-07
10 6 1.000000e-07
10 7 1.000000e-07
10 8 1.000000e-07
10 9 1.000000e-07
10 10 1.000000e-07
