  65.342    0.11581  219.713 3.817896e+15 1.508781e+09 7.998491e+20 1.539950e+10 1.424369e+12
  60.342    0.22384  235.931 6.871787e+15 5.023716e+09 1.439639e+21 2.841726e+10 2.563718e+12
  55.342    0.43389  251.080 1.251651e+16 1.463608e+10 2.622210e+21 5.298637e+10 4.669708e+12
  50.342    0.83435  256.879 2.352534e+16 4.732567e+10 4.928558e+21 1.026091e+11 8.777424e+12
  45.342    1.59209  262.995 4.384652e+16 1.429526e+11 9.185846e+21 1.879943e+11 1.636283e+13
  40.342    2.95457  254.314 8.414733e+16 4.222208e+11 1.762887e+22 3.478309e+11 3.141278e+13
  39.842    3.17545  252.581 9.105892e+16 5.833813e+11 1.907684e+22 3.676655e+11 3.399954e+13
  39.347    3.39446  250.862 9.800613e+16 6.550663e+11 2.053228e+22 3.934774e+11 3.659456e+13
  38.851    3.63875  249.083 1.058097e+17 7.351437e+11 2.216712e+22 4.225106e+11 3.950937e+13
  38.355    3.88745  247.293 1.138595e+17 8.185391e+11 2.385357e+22 4.524015e+11 4.251642e+13
  37.859    4.15966  245.466 1.227393e+17 9.113684e+11 2.571388e+22 4.853081e+11 4.583357e+13
  37.364    4.44650  243.614 1.322002e+17 1.007801e+12 2.769594e+22 5.205920e+11 4.936762e+13
  36.868    4.75567  241.911 1.423877e+17 1.113665e+12 2.983022e+22 5.584216e+11 5.317319e+13
  36.372    5.09095  240.382 1.533958e+17 1.223630e+12 3.213642e+22 5.980539e+11 5.728560e+13
  35.876    5.45121  239.033 1.651782e+17 1.343034e+12 3.460482e+22 6.401321e+11 6.168728e+13
  35.381    5.84586  237.931 1.779568e+17 1.467432e+12 3.728194e+22 6.844833e+11 6.646141e+13
  34.885    6.27455  236.943 1.918034e+17 1.602962e+12 4.018282e+22 7.320741e+11 7.163474e+13
  34.389    6.73577  236.062 2.066700e+17 1.740313e+12 4.329735e+22 7.826240e+11 7.718966e+13
  33.893    7.24248  235.229 2.230037e+17 1.889960e+12 4.671927e+22 8.379509e+11 8.329313e+13
  33.398    7.76696  234.415 2.399842e+17 2.039069e+12 5.027670e+22 8.953304e+11 8.963898e+13
  32.902    8.35737  233.892 2.588034e+17 2.201786e+12 5.421932e+22 9.593711e+11 9.667260e+13
  32.406    8.97214  233.433 2.783886e+17 2.368400e+12 5.832241e+22 1.026163e+12 1.039935e+14
  31.910    9.63542  233.096 2.993999e+17 2.539751e+12 6.272428e+22 1.097321e+12 1.118485e+14
  31.415   10.35230  232.795 3.220914e+17 2.719572e+12 6.747815e+22 1.173380e+12 1.203329e+14
  30.919   11.10300  232.451 3.459593e+17 2.896023e+12 7.247847e+22 1.251483e+12 1.292586e+14
  30.423   11.92361  231.814 3.725501e+17 3.076471e+12 7.804924e+22 1.336329e+12 1.392038e+14
  29.927   12.80916  230.868 4.018593e+17 3.260391e+12 8.418952e+22 1.428281e+12 1.501678e+14
  29.431   13.75356  229.646 4.337833e+17 3.429951e+12 9.087761e+22 1.527892e+12 1.621121e+14
  28.936   14.79316  227.991 4.699587e+17 3.588510e+12 9.845633e+22 1.642082e+12 1.756500e+14
  28.440   15.94555  226.036 5.109493e+17 3.738863e+12 1.070439e+23 1.770672e+12 1.909926e+14
  27.944   17.20056  224.180 5.557287e+17 3.867730e+12 1.164252e+23 1.907112e+12 2.077583e+14
  27.448   18.57009  222.701 6.039604e+17 3.997074e+12 1.265297e+23 2.036894e+12 2.258238e+14
  26.953   20.05791  221.837 6.548915e+17 4.136989e+12 1.371998e+23 2.160213e+12 2.449097e+14
  26.457   21.65624  221.453 7.083031e+17 4.277108e+12 1.483895e+23 2.278479e+12 2.649355e+14
  25.961   23.37891  221.382 7.648911e+17 4.410841e+12 1.602447e+23 2.397181e+12 2.861636e+14
  25.465   25.22633  220.748 8.277004e+17 4.529456e+12 1.734032e+23 2.525125e+12 3.097351e+14
  24.970   27.21352  219.730 8.970385e+17 4.602182e+12 1.879296e+23 2.662131e+12 3.357724e+14
  24.474   29.35512  219.250 9.697508e+17 4.633801e+12 2.031628e+23 2.816470e+12 3.630973e+14
  23.978   31.66523  218.849 1.047984e+18 4.674994e+12 2.195526e+23 3.012168e+12 3.925278e+14
  23.482   34.16443  217.956 1.135328e+18 4.628528e+12 2.378513e+23 3.240022e+12 4.254076e+14
