18 18 1.000000 1.000000
1 1 4.150000e-01
1 2 4.140000e-01
1 3 4.140000e-01
1 4 4.130000e-01
1 5 4.120000e-01
1 6 4.120000e-01
1 7 4.110000e-01
1 8 4.110000e-01
1 9 4.110000e-01
1 10 4.110000e-01
1 11 4.090000e-01
1 12 4.090000e-01
1 13 4.100000e-01
1 14 4.090000e-01
1 15 4.110000e-01
1 16 4.110000e-01
1 17 4.080000e-01
1 18 4.150000e-01
2 1 4.150000e-01
2 2 4.140000e-01
2 3 4.140000e-01
2 4 4.130000e-01
2 5 4.120000e-01
2 6 4.120000e-01
2 7 4.110000e-01
2 8 4.110000e-01
2 9 4.140000e-01
2 10 4.120000e-01
2 11 4.100000e-01
2 12 4.100000e-01
2 13 4.100000e-01
2 14 4.100000e-01
2 15 4.090000e-01
2 16 4.090000e-01
2 17 4.090000e-01
2 18 4.150000e-01
3 1 4.160000e-01
3 2 4.140000e-01
3 3 4.130000e-01
3 4 4.130000e-01
3 5 4.120000e-01
3 6 4.120000e-01
3 7 4.110000e-01
3 8 4.100000e-01
3 9 4.110000e-01
3 10 4.110000e-01
3 11 4.100000e-01
3 12 4.140000e-01
3 13 4.100000e-01
3 14 4.090000e-01
3 15 4.100000e-01
3 16 4.100000e-01
3 17 4.090000e-01
3 18 4.160000e-01
4 1 4.150000e-01
4 2 4.140000e-01
4 3 4.140000e-01
4 4 4.130000e-01
4 5 4.130000e-01
4 6 4.120000e-01
4 7 4.100000e-01
4 8 4.100000e-01
4 9 4.120000e-01
4 10 4.130000e-01
4 11 4.100000e-01
4 12 4.100000e-01
4 13 4.090000e-01
4 14 4.090000e-01
4 15 4.090000e-01
4 16 4.090000e-01
4 17 4.090000e-01
4 18 4.150000e-01
5 1 4.150000e-01
5 2 4.150000e-01
5 3 4.130000e-01
5 4 4.130000e-01
5 5 4.120000e-01
5 6 4.120000e-01
5 7 4.110000e-01
5 8 4.110000e-01
5 9 4.150000e-01
5 10 4.110000e-01
5 11 4.100000e-01
5 12 4.100000e-01
5 13 4.100000e-01
5 14 4.090000e-01
5 15 4.090000e-01
5 16 4.090000e-01
5 17 4.090000e-01
5 18 4.150000e-01
6 1 4.150000e-01
6 2 4.150000e-01
6 3 4.140000e-01
6 4 4.130000e-01
6 5 4.130000e-01
6 6 4.120000e-01
6 7 4.130000e-01
6 8 4.120000e-01
6 9 4.110000e-01
6 10 4.100000e-01
6 11 4.100000e-01
6 12 4.100000e-01
6 13 4.100000e-01
6 14 4.100000e-01
6 15 4.090000e-01
6 16 4.090000e-01
6 17 4.080000e-01
6 18 4.150000e-01
7 1 4.160000e-01
7 2 4.140000e-01
7 3 4.140000e-01
7 4 4.130000e-01
7 5 4.130000e-01
7 6 4.120000e-01
7 7 4.140000e-01
7 8 4.140000e-01
7 9 4.100000e-01
7 10 4.100000e-01
7 11 4.100000e-01
7 12 4.100000e-01
7 13 4.100000e-01
7 14 4.090000e-01
7 15 4.100000e-01
7 16 4.090000e-01
7 17 4.080000e-01
7 18 4.160000e-01
8 1 4.150000e-01
8 2 4.140000e-01
8 3 4.130000e-01
8 4 4.130000e-01
8 5 4.120000e-01
8 6 4.130000e-01
8 7 4.140000e-01
8 8 4.110000e-01
8 9 4.110000e-01
8 10 4.100000e-01
8 11 4.100000e-01
8 12 4.100000e-01
8 13 4.100000e-01
8 14 4.090000e-01
8 15 4.090000e-01
8 16 4.090000e-01
8 17 4.100000e-01
8 18 4.150000e-01
9 1 4.140000e-01
9 2 4.140000e-01
9 3 4.130000e-01
9 4 4.130000e-01
9 5 4.130000e-01
9 6 4.150000e-01
9 7 4.110000e-01
9 8 4.110000e-01
9 9 4.100000e-01
9 10 4.100000e-01
9 11 4.100000e-01
9 12 4.100000e-01
9 13 4.100000e-01
9 14 4.090000e-01
9 15 4.090000e-01
9 16 4.090000e-01
9 17 4.090000e-01
9 18 4.140000e-01
10 1 4.140000e-01
10 2 4.140000e-01
10 3 4.130000e-01
10 4 4.120000e-01
10 5 4.140000e-01
10 6 4.120000e-01
10 7 4.110000e-01
10 8 4.110000e-01
10 9 4.100000e-01
10 10 4.100000e-01
10 11 4.100000e-01
10 12 4.100000e-01
10 13 4.100000e-01
10 14 4.100000e-01
10 15 4.090000e-01
10 16 4.090000e-01
10 17 4.090000e-01
10 18 4.140000e-01
11 1 4.140000e-01
11 2 4.140000e-01
11 3 4.130000e-01
11 4 4.150000e-01
11 5 4.140000e-01
11 6 4.120000e-01
11 7 4.120000e-01
11 8 4.120000e-01
11 9 4.110000e-01
11 10 4.110000e-01
11 11 4.110000e-01
11 12 4.100000e-01
11 13 4.100000e-01
11 14 4.100000e-01
11 15 4.100000e-01
11 16 4.090000e-01
11 17 4.090000e-01
11 18 4.140000e-01
12 1 4.140000e-01
12 2 4.130000e-01
12 3 4.130000e-01
12 4 4.150000e-01
12 5 4.120000e-01
12 6 4.120000e-01
12 7 4.140000e-01
12 8 4.120000e-01
12 9 4.110000e-01
12 10 4.110000e-01
12 11 4.100000e-01
